radius1,texture1,perimeter1,area1,smoothness1,compactness1,concavity1,concave_points1,symmetry1,fractal_dimension1,radius2,texture2,perimeter2,area2,smoothness2,compactness2,concavity2,concave_points2,symmetry2,fractal_dimension2,radius3,texture3,perimeter3,area3,smoothness3,compactness3,concavity3,concave_points3,symmetry3,fractal_dimension3
-1.67656353,0.327909734,-1.592619597,-1.281531676,-0.164267644,0.495316224,0.543160914,-0.701988371,1.496961988,2.806143357,-0.763297285,1.350763608,-0.802757658,-0.662264523,1.794833933,1.601606765,1.51183305,-0.255439909,0.308200668,3.017718056,-1.484964012,0.657762341,-1.463615826,-1.107886856,1.34157454,1.123292869,1.274595248,-0.544879774,0.680881738,3.57971462
-1.247511586,-0.918301711,-1.160091172,-1.007885374,0.770735214,1.051999895,4.039155254,0.764141244,2.686123199,4.272073693,1.512112117,2.623313314,0.596947377,0.209116523,1.30857539,3.930151685,12.06206705,6.64375499,1.804625062,9.842931825,-1.086059887,-1.006665125,-1.077930722,-0.87832965,-0.138776035,0.145770102,2.633497477,0.646466808,0.334981043,2.322881444
-0.844849742,-1.443756537,-0.86830939,-0.775726466,0.083881403,-1.007540342,-0.865271969,-0.800434761,0.067050347,-0.247524085,-0.649346513,-0.789186433,-0.71076291,-0.546417447,0.658787433,-0.920983565,-0.660361641,-0.577629231,0.403768596,-0.822315007,-0.885366422,-1.525680141,-0.92288293,-0.772420703,0.075831001,-1.045879726,-0.96359102,-0.905889279,-0.067492195,-0.898376449
-0.277320715,-0.918301711,-0.274045787,-0.329594904,-0.179199249,-0.366596727,0.051815029,-0.363095694,0.037868477,-0.103055588,-0.483829411,-0.768883645,-0.517870697,-0.385726341,0.513909032,-0.296408627,-0.047164696,-0.36629378,0.864672149,-0.119386014,-0.31018309,-0.842337487,-0.285431161,-0.357039838,0.675854755,-0.182189422,0.137623083,-0.264500288,1.532702608,0.132005287
-0.532708777,-0.31379616,-0.56376987,-0.552944845,-0.698250265,-0.71102108,-0.626560909,-0.659981142,0.577733076,-0.073312074,-0.667737302,-0.42518646,-0.683560162,-0.523775608,-0.507233908,-0.550482473,-0.396001208,-0.627545887,-0.308756842,-0.495415234,-0.554325655,-0.074390503,-0.61487052,-0.555684979,-0.467256192,-0.479641083,-0.373343328,-0.494371912,0.343062835,-0.145383885
1.00813253,0.337209819,1.046585722,0.877517754,1.076477593,1.176969699,1.213006977,1.455585392,0.58138081,-0.161126259,1.464512427,0.331998743,1.322518857,1.177659634,0.664782402,1.343624091,0.668066102,1.071889342,-0.334160975,0.443335099,0.869149643,-0.092287573,0.763001416,0.74016281,0.413070629,0.607201525,0.412758843,0.561272824,-0.707570116,-0.36353026
0.769770339,0.039607086,0.67619982,0.640243962,-1.557884071,-0.608015666,-0.467880147,-0.546587394,0.11811862,-1.433015574,0.2658657,1.528412997,0.303157698,0.137893653,-1.198320536,0.063203586,-0.044183187,-0.112820893,-0.646268892,-0.860106889,0.403623564,0.389306298,0.388029788,0.265943641,-1.954614344,-0.52921636,-0.402582495,-0.460142186,-0.604123179,-1.341313251
-0.586624034,-1.522807263,-0.622620075,-0.586191592,-0.23110435,-0.983303774,-0.866526362,-0.754819549,-0.808405759,-0.527962932,-0.804045504,-0.885262123,-0.838368528,-0.595438126,-0.50390337,-0.876087879,-0.780218289,-0.895118609,-0.712803526,-0.478030968,-0.647430871,-1.182381808,-0.689864846,-0.610834912,-0.213231537,-0.833023826,-0.89073277,-0.674800599,-0.625135838,-0.2749429
-0.91579087,-1.471656793,-0.958025086,-0.818634661,-1.508112056,-1.271681064,-1.07513198,-1.090928926,-1.348270358,-0.760245613,-0.44488421,-0.825622685,-0.523311246,-0.479151402,-0.299408339,-1.080184562,-0.995781365,-1.33221348,-0.504731581,-0.427011928,-0.808813245,-1.21654894,-0.868720361,-0.721134778,-0.668724022,-1.088908524,-1.215814777,-1.142150452,-0.26307156,-0.392874824
-0.674591034,0.207008623,-0.653074027,-0.668029738,0.891610108,0.184785196,-0.255511348,-0.297378863,0.661630953,0.245368433,0.348443949,0.863134162,0.524241851,-0.043900526,0.796671705,-0.079747852,0.323867492,-0.044752726,1.624376691,0.478481548,-0.610188785,0.086683122,-0.546125722,-0.591339235,0.150286503,-0.413540714,-0.367112031,-0.54031581,0.431962546,-0.225666181
1.436616945,-0.77880043,1.412856224,1.426799479,-0.669809113,0.268098398,0.382598562,1.230601888,-0.257597959,-1.563320492,2.144971626,-1.05729199,2.030284901,1.735791944,0.787679253,0.283214785,0.382503829,2.616388459,1.332834024,-0.163602516,1.191914391,-1.280002187,1.170708663,1.079141698,-0.874571587,-0.334728735,-0.219478208,0.959858962,-0.739897284,-1.186839041
1.550122751,-0.264970711,1.593933776,1.588770811,1.112029032,1.178863181,2.032125852,2.053479698,0.785653901,-0.280100315,1.19442025,-0.306088859,0.952561483,1.247123915,-0.993825505,-0.151223572,0.278151026,0.19996854,-0.445455271,-0.180230943,2.164346644,0.115969236,2.012906845,2.373584393,0.500665338,0.82838353,1.959558665,1.674879896,1.19973278,0.458671178
-0.507169971,0.681312979,-0.498746568,-0.541010116,0.34411794,-0.053793521,-0.440283493,-0.533444028,-0.950667377,0.681606639,-0.397645125,0.796062454,-0.45060572,-0.412984476,1.431805295,0.350223272,-0.021324954,-0.072304127,-0.211979193,0.586944248,-0.55639466,0.488553683,-0.592253184,-0.575356292,0.561981634,-0.130071823,-0.495572629,-0.496958158,-1.022760001,0.380603567
2.59437616,0.639462595,2.474629142,2.930007098,-0.851121454,0.192359123,0.546924094,1.239621845,-0.038733932,-1.029353597,0.934064372,-0.653955367,0.859082949,1.264270162,-0.709730616,-0.002129688,-0.121702412,0.718583144,-0.118830707,-0.020749204,2.429179257,0.413711393,2.289671619,2.6739232,-0.419079103,0.661225866,0.587714509,1.825490689,1.112449427,0.438739022
0.239130699,0.109357727,0.145313361,0.100339524,-0.863919973,-0.962286125,-0.869662345,-0.761004663,-1.081985793,-1.435848289,-0.797554638,-0.275272128,-0.781490055,-0.520917901,-1.13470726,-0.976935652,-0.782669752,-0.869349946,-0.157541766,-0.85972897,-0.05983351,0.023229876,-0.147643967,-0.172972545,-1.220570686,-0.980796286,-0.93320146,-0.868160515,-0.411776531,-1.278748428
-0.944167321,-2.227288733,-0.954732767,-0.844777402,-0.029883203,-0.889576421,-0.796405772,-0.823113511,-1.570782119,0.170301469,-0.837942253,-1.469148534,-0.860625322,-0.634346917,0.25579234,-0.874580188,-0.692495679,-1.045678911,-0.968054574,-0.632977682,-0.966057609,-2.222038846,-0.999960431,-0.819491346,0.491905867,-0.817134314,-0.802823539,-1.043264578,-1.310471794,-0.38512343
0.752744468,-0.113844323,0.71323841,0.657577736,-0.54822319,-0.237082566,-0.057442634,0.43401081,0.296857575,-1.056264396,0.698950754,0.315684003,0.624644721,0.59358813,-0.305736361,-0.043451589,-0.186633045,0.687790402,0.044481576,-0.114095151,0.782251441,0.101326179,0.69753018,0.666395384,-0.681863228,-0.269263947,-0.193594356,0.498898658,-0.146693756,-0.645902472
0.948541983,1.253268232,0.993085536,0.936907242,0.607198592,1.059573823,1.594342564,1.427236955,-0.998087916,0.120728946,2.46230289,0.350126232,2.211306824,1.801739047,-0.288750618,0.606530734,0.481887451,0.631066929,-1.09991412,0.500778758,1.421573923,1.08241099,1.429617645,1.368942301,0.229121741,0.818214242,1.039243927,0.874664979,-1.197326707,0.501303846
0.239130699,-0.543973273,0.174944233,0.088120634,0.155695311,-0.482667166,-0.787499579,-0.286297201,-0.115336342,-0.89196689,-0.4827476,0.0002657,-0.481270636,-0.352972613,-0.653111471,-0.657696052,-0.815532603,-0.441330831,-0.851921396,-0.78943607,-0.032936447,-0.435585907,-0.079196765,-0.152598685,-0.471635928,-0.575613734,-0.986023692,-0.452687713,-0.802935261,-1.088839274
-0.512845261,-1.60418301,-0.539900557,-0.542146756,0.457882546,-0.653837927,-0.613766097,-0.307171959,0.537608004,-0.459977757,-0.610040709,-0.999284027,-0.591565414,-0.50355183,0.334393036,-0.763792823,-0.499028896,0.099486961,-0.157541766,-0.584604074,-0.572946699,-1.633062558,-0.603859449,-0.582206125,0.26853936,-0.81141409,-0.709354074,-0.314856018,-0.119215663,-0.89893012
-0.197866651,0.079132449,-0.252234173,-0.254292443,-0.418104922,-0.785056221,-0.379069096,-0.374692781,-0.779223889,-0.862223376,0.232690158,-0.126626721,0.136479042,0.067330253,-0.345702817,-0.829126098,-0.343990446,-0.381366017,-0.646268892,-0.728213223,0.353967449,0.682167436,0.277919071,0.198499137,0.338615127,-0.633451557,-0.037332583,0.021203821,-0.027083235,-0.566727518
0.378175311,-1.720434078,0.433391285,0.233042352,2.086138474,0.968686693,1.435034605,1.566402009,0.563142141,1.117844846,0.056715549,-1.012517093,-0.030199614,0.094588389,-0.548865633,-0.126653793,0.368921401,0.227519941,-0.317224886,0.141000048,0.521556837,-1.405281674,0.527900157,0.388889352,0.907980732,0.661225866,1.489814684,1.035925019,0.509547749,0.944240648
-0.864713257,-1.064778056,-0.895471022,-0.801869207,0.301456213,-0.888250984,-0.817479581,-0.59503745,-0.89595137,0.551301721,-0.713533973,1.066162035,-0.736481872,-0.467280924,2.637460038,-0.238334605,-0.575223006,0.653756318,1.243314699,0.374175956,-1.017782729,-1.441075813,-1.049063859,-0.850227774,-0.471635928,-1.092340659,-1.115922282,-1.088447816,-1.614347171,-0.598840437
-0.983894353,-0.962477117,-1.007409873,-0.86751022,-0.600128292,-1.161101722,-1.113892736,-1.260710292,0.424528257,-0.431650601,-0.267827789,1.283691899,-0.351686636,-0.403532058,0.556872972,-0.854812684,-1.056571013,-1.911765299,1.464693571,-1.055490915,-0.978471638,-1.053848308,-1.013649872,-0.82950264,-1.084798888,-1.184436269,-1.304682669,-1.743528697,-0.308329594,-1.235008418
-1.54830197,-1.125228612,-1.54529251,-1.215322342,-0.354112331,-1.166024775,-1.113892736,-1.260710292,-0.326904901,0.6292014,-0.666294888,-0.778672489,-0.707795338,-0.636984801,0.709744664,-0.975595482,-1.056571013,-1.911765299,0.794508353,-0.149619519,-1.44979093,-1.405281674,-1.455283123,-1.091377003,-0.708141641,-1.167529829,-1.304682669,-1.743528697,-0.499059884,-0.30262645
-1.198420325,-0.285895903,-1.126344901,-1.001633849,0.04477482,0.474487923,0.525599407,-0.30304855,-0.520234791,2.600771475,0.093497127,1.89277552,0.131533088,-0.282629037,1.938047065,3.495713329,2.908835493,2.075084466,2.208671745,5.33813957,-1.036403772,-0.209432028,-1.017518626,-0.861292888,-0.099358416,0.258903426,0.366263776,-0.235899451,-0.4635,1.785820571
0.661939824,0.190733474,0.71323841,0.505836173,0.13863062,0.970580175,1.135234588,1.024173724,-0.064268069,0.061241918,-0.365911998,0.121719874,-0.189953934,-0.192281507,-0.137877248,0.863396601,0.722727094,1.026510565,-0.450294153,0.298214274,0.314656358,0.451132538,0.483260678,0.176720183,0.399931423,1.350195098,1.505153263,1.352359815,0.24769769,0.622557795
-0.317047747,0.681312979,-0.409853951,-0.365114933,-2.406852445,-1.608720838,-1.093885161,-1.212981833,-1.519713846,-1.481171739,-0.836860442,-0.135690465,-0.872990208,-0.571477346,-1.20664688,-1.296957017,-1.003732054,-1.611617097,-0.533764875,-1.068226779,-0.469496459,0.543871898,-0.567850269,-0.477350997,-2.238859173,-1.39792775,-1.266446468,-1.602669573,-0.979118325,-1.41273681
-0.373800649,-1.44840658,-0.439484823,-0.415127134,-0.637812818,-1.261077565,-0.998576353,-0.917951918,-1.260724748,-0.207866066,-0.419281347,-0.411409568,-0.538149109,-0.407708708,0.497256342,-1.067341269,-0.851840753,-0.711172492,-1.196691769,-0.167759622,-0.546049636,-1.550085236,-0.611894555,-0.544268591,-0.708141641,-1.269985401,-1.172483292,-1.136521564,-1.806693819,-0.59551841
3.715245987,0.599937232,3.709248814,4.532670797,0.927161547,1.648446686,2.487470647,3.57914103,-0.042381666,-0.722003952,1.553942147,0.478831401,1.461005574,1.942426199,-0.802652625,-0.006038517,-0.026625414,0.099486961,-0.579734259,-0.396022586,3.486440707,1.167015319,3.378874921,4.101849809,0.649576342,0.947872659,1.254942694,2.345782517,-0.07234127,-0.173067436
1.975769521,1.692697268,2.087781645,1.864406234,1.261345078,3.386663049,2.005783591,2.59467713,2.128019931,1.583826566,0.810016696,-0.822903562,0.765604415,0.903979159,-0.92854696,1.234735299,0.226140264,0.627825588,-0.309966563,0.566914551,2.15400162,1.269516717,2.06052229,2.12242387,0.732791315,3.204183337,1.945178747,2.672866562,1.935175846,2.461299194
0.446278794,0.237233901,0.379891099,0.31743794,-0.027750117,-0.309602922,-0.286871183,0.076562792,-0.706269213,-1.035019029,-0.127192343,-0.121188474,-0.227543186,0.014132924,-0.804317894,-0.159041228,-0.409252357,-0.328856289,-0.613606436,-0.51582285,0.79466547,1.1621343,0.655866665,0.68220269,0.395551687,0.638344969,0.08633471,0.600827174,0.866762952,0.130897945
-0.771070968,-1.015952608,-0.758839779,-0.718610259,-0.410283605,-0.431543155,-0.33855219,-0.65224975,-2.351397147,-0.08889201,-0.25520666,-0.197323927,-0.476819277,-0.386165988,0.10491897,0.659020716,0.902942728,0.86282283,0.134000901,0.373798037,-0.80674424,-1.297899256,-0.837472725,-0.726052606,-0.887710794,-0.592774407,-0.514745853,-0.78570491,-1.761435784,-0.535721942
0.327097698,0.725488385,0.286060004,0.158308211,-0.411705663,0.016265309,-0.439656296,-0.419792568,-0.308666232,0.052743771,-0.720385444,-1.307451334,-0.752803521,-0.457388859,-1.249277766,-0.643735951,-0.46888253,-0.937904314,-1.067251664,-0.461024622,0.316725363,0.382798273,0.194592043,0.162493608,-0.099358416,0.480721011,0.435287381,0.121611016,0.443277055,0.762636559
-1.148477771,-0.971777202,-1.160914252,-0.958725654,-0.262389617,-1.086687884,-1.093860074,-1.198756072,-0.396211842,-0.32825648,0.069697282,0.092715892,-0.092024041,-0.305710523,2.447619374,-0.752624742,-1.003665799,-1.522156078,0.585226688,-0.122787284,-0.91019448,-0.731701057,-0.948476231,-0.779094898,0.864183378,-0.968402467,-1.271512992,-1.585007035,0.052118326,-0.386230772
1.186904174,-0.164994793,1.095970509,1.097173612,-0.745178165,-0.372277172,-0.089178787,0.237633456,-0.695326012,-1.210647397,-0.531789704,-1.343525037,-0.518859888,-0.250974428,-1.390492576,-0.910038846,-0.588805434,-0.822836699,-1.191852887,-1.023367816,1.042946046,0.111088217,0.950487231,0.929850478,-0.39280069,-0.062064712,0.391188966,0.646466808,0.493384165,-0.806467062
-0.685941614,-0.488172761,-0.711512691,-0.666608937,0.098101979,-0.812890405,-0.636094299,-0.425977681,-1.078338059,-0.261687663,-0.577225771,-0.818190415,-0.555954544,-0.494099412,-0.045288292,-0.936674719,-0.401301668,0.008729405,-0.190204223,-0.802663229,-0.674327933,-0.697533924,-0.679746564,-0.630681862,-0.003004237,-0.955055277,-0.575620838,-0.071596768,-0.531387052,-0.718433373
-0.657565163,-0.441672334,-0.687231838,-0.642171158,0.308566501,-0.922523006,-0.818733974,-0.860481905,-0.341495836,-0.707840374,-0.790703167,1.285504648,-0.917503795,-0.568619638,0.263119523,-0.93265421,-0.541101295,-0.900466822,1.312268774,-0.682862965,-0.765364144,0.130612293,-0.824080882,-0.686885615,0.141527032,-0.980478495,-0.882727949,-1.088447816,0.483686015,-1.006895965
-0.518520551,-0.788100516,-0.540723637,-0.543283397,-1.10638079,-0.60233522,-0.631703922,-0.834452886,-0.527530258,-1.141245865,-0.602107427,-0.691297994,-0.583157292,-0.483987523,-0.348034193,-0.187519835,-0.355253923,-0.869187879,-0.035359985,-0.782255613,-0.60398177,-0.990395062,-0.613382538,-0.586421406,-0.997204179,-0.567351188,-0.622595236,-1.01101257,-0.676859307,-1.156387136
0.026307314,0.890564901,0.098809354,-0.127841141,0.792066077,2.593294143,1.371060543,0.444834759,2.08789486,1.787782091,-0.429738855,1.61905044,-0.372954239,-0.189423799,0.309414001,6.138081329,2.806139084,0.788271981,3.700257256,2.995042927,-0.109489625,1.871509056,-0.02562939,-0.207572981,0.916740203,4.312000101,2.763875398,0.952252356,3.661446603,3.358246219
-0.38515123,0.49298625,-0.409442411,-0.419105377,-0.63070253,-0.725790239,-0.723525517,-0.52262008,-0.429041446,0.010253037,1.175308253,0.96283535,1.11379959,0.29264952,-0.822635853,-0.423166348,-0.335708477,0.935753009,1.595343396,0.786107463,-0.521221579,-0.354235591,-0.542256967,-0.528812559,-1.685698589,-1.04543482,-1.056101824,-1.017402119,-1.166615898,-0.84356302
-1.250632996,-0.248695562,-1.285610839,-1.042268762,-1.909843321,-1.531845474,-1.113892736,-1.260710292,-0.578598531,0.236870287,-0.184888936,6.649428553,-0.31459198,-0.409906945,-1.774503603,-1.046568638,-1.056571013,-1.911765299,2.110684376,-0.796238609,-1.303719192,-0.788646278,-1.339518073,-1.013043022,-2.680336505,-1.442609057,-1.304682669,-1.743528697,-1.603032662,-1.016308372
-0.507169971,1.760122887,-0.445246382,-0.504353446,0.500544274,0.586203354,0.247124077,-0.085023299,0.479244264,0.930885614,0.00046137,1.073413031,-0.110818667,-0.129631759,0.685098683,0.724353991,0.190030882,0.229140611,-0.213188914,0.709389943,-0.128110668,2.222942421,-0.165499759,-0.196156594,2.020433532,1.374982736,0.816355202,0.476078841,0.507931391,2.023899102
0.207916603,0.911490093,0.346967908,0.046917401,0.571647153,1.77341649,1.014812824,1.027266281,-0.272188894,0.555550794,-0.452817492,-0.461622712,0.358552385,-0.332748835,0.346382972,1.437435972,0.782357267,1.139957509,0.593694732,0.195420357,-0.039143462,0.342123115,0.337438378,-0.16840599,-0.033662385,1.338119069,0.894965419,0.883792905,0.160414338,0.169654915
-0.345424198,-0.688124597,-0.388453877,-0.393530956,-1.205213791,-0.95963525,-0.628066181,-0.648126341,0.063402613,-0.867888807,-0.760773059,-0.558786051,-0.679108803,-0.540482208,-0.580505743,-0.536522371,-0.28767306,-0.547160623,-0.243431929,-0.62088428,-0.494324516,-0.598286539,-0.489582381,-0.491753209,-0.992824444,-0.658874776,-0.459143504,-0.490720741,0.199206939,-0.800376681
-0.101386717,0.697588129,-0.055106566,-0.187514789,1.680852064,0.423363912,0.62344209,0.421125157,0.081641282,0.845904146,0.771432099,1.622675938,1.008945361,0.205819168,2.251117634,0.446827174,0.488844304,1.426816212,0.7678945,0.193152844,0.024995687,1.355748052,0.129120806,-0.129414637,1.810206231,0.368223268,0.521087557,0.801641564,0.289723008,0.519574989
1.121638336,0.592962168,1.046585722,1.048866373,-1.610500201,-0.339330588,0.269703158,0.228355786,-0.151813679,-1.331037811,0.833095333,0.1597876,0.715155682,0.791869085,-0.503237262,1.534598278,0.967542082,0.4284831,0.103757885,0.469033578,0.722250302,-0.158994832,0.649914735,0.610191631,-1.933591614,-0.3684145,-0.089579618,-0.346803762,-0.859507804,-1.016862043
1.4337793,0.744088556,1.462241011,1.401225059,-0.791395036,0.728214494,0.283501485,0.48452257,-0.162756881,-1.063346185,0.110084897,-0.260770137,0.478244477,0.305179469,-0.505235585,0.642268594,-0.160130746,0.067073548,-0.773289556,-0.150375357,1.467092028,1.03848182,1.759949794,1.418120585,-0.007383972,1.943827259,0.54793007,0.854887804,0.472371506,0.457563836
0.091573152,0.216308709,0.103747832,-0.034636585,0.1677828,0.307861518,0.366291448,0.280413825,0.5047784,0.263781085,-0.706682503,-1.025931435,-0.702354788,-0.459806919,-0.998155204,-0.530938331,-0.394013535,-0.728189534,-0.643849451,-0.687397991,0.426382617,0.722842594,0.31660662,0.287020049,0.999955176,0.961855429,1.076152383,1.052659551,2.993890589,0.960850778
-0.538384067,0.0628573,-0.552658293,-0.550955724,-0.035571433,-0.444418832,-0.588678229,-0.202282742,0.61056268,-0.377829004,-0.186691955,0.197855327,-0.276013537,-0.287904805,0.15754147,-0.429308792,-0.5924495,-0.064200774,-0.666834142,-0.172672567,-0.378460248,0.436489481,-0.449704446,-0.425362525,0.461247719,-0.318203643,-0.644644444,-0.10050187,-0.376216647,-0.122129703
0.968405498,0.007056787,0.951931547,0.843134366,-0.474987225,0.292713663,0.185658802,0.669045123,-1.114815397,-1.117167782,-0.029108134,-0.70453106,0.10977089,0.008637332,-0.316727136,0.011830413,-0.157811794,0.268036707,-0.556749567,-0.42965736,0.858804619,0.026483888,0.959415127,0.629511671,0.251020418,0.557626248,0.376809049,1.206312986,0.044036534,-0.292106701
2.60005145,1.715947481,2.754476268,2.927165495,1.261345078,1.970338605,3.305335129,2.914241328,1.416711845,-0.071895716,0.536318481,0.622038562,0.890737056,0.941349184,0.761368003,1.436877568,1.911023931,2.083187819,0.146098107,0.529122669,1.831236872,1.139356212,2.075402117,1.941518039,0.92987941,1.032404862,2.478194365,2.414241968,0.480453298,0.203428846
-0.090036136,1.037041246,-0.016833356,-0.162224529,2.555417474,1.371998332,0.840452144,1.104064774,1.602746267,1.616402795,0.575624285,1.292755644,0.515833729,0.272205918,0.593841943,0.3128102,-0.025631577,0.180520492,-0.068022441,0.268736607,0.606386034,2.631321008,0.632058943,0.478464084,3.951896856,1.694679714,0.922287263,1.31889075,2.475039547,1.365030609
-0.470280584,-0.16034475,-0.447715621,-0.491566235,0.233908478,0.0276262,-0.109750838,-0.275988678,0.413585056,0.132059808,-0.032714171,-0.313339854,-0.182535003,-0.220858585,-0.02930171,-0.355599457,-0.161787139,-0.231129849,-0.329322093,-0.078948701,-0.268802994,-0.16875687,-0.333641799,-0.355986017,0.448108512,-0.104648604,-0.024390657,-0.199387744,0.183043355,0.196784794
0.281695376,-0.60674885,0.280298445,0.175357825,-0.540401874,-0.160207202,-0.166825737,-0.209498708,-0.793814824,-0.416070665,-0.483468807,-1.549453308,-0.441208407,-0.305490699,-0.522554383,-0.351132224,-0.381093664,-0.573091354,-0.64263973,-0.345381465,0.310518348,-0.884639651,0.31065469,0.191298031,0.732791315,0.501059586,0.290050211,0.161165366,0.831203068,0.744919087
-1.206365731,-0.46957259,-1.195483603,-1.021525065,0.891610108,-0.606311532,-0.893621259,-0.757654393,0.44641466,0.007420321,-0.690455336,0.226859309,-0.667238513,-0.615661904,0.891925091,-0.725262943,-0.792376219,-0.691886511,0.188438328,-0.499950259,-1.210200175,-0.399791767,-1.195778948,-0.964216011,0.399931423,-0.823490119,-1.006874572,-0.893414446,0.142634395,-0.561744479
0.818010306,0.225608794,0.729700006,0.708726577,-0.614348868,-0.592678463,-0.242089339,0.128363117,0.782006168,-1.496751675,0.651351064,-0.655224291,0.613269026,0.618208382,-0.66709973,-0.583428312,-0.411902587,-0.091752175,0.290054859,-0.458757109,0.730526322,-0.102049611,0.676698423,0.578577019,-0.931508148,-0.671586386,-0.378615965,-0.076160732,0.604912894,-1.066138763
-0.288671295,0.755713663,-0.203672466,-0.356590126,0.273015061,0.832355998,-0.021943302,0.054141755,0.140005023,1.459187078,-0.7647397,-0.533951392,-0.680097994,-0.55499057,-0.596159272,0.275397128,-0.219760919,-0.565960403,0.556193393,0.152337612,-0.355701195,0.566649987,-0.231566189,-0.423781795,0.110868884,1.181766273,0.210960664,-0.030521098,1.983666597,1.309663509
0.324260053,-1.4832819,0.255194512,0.200648086,-1.033855853,-0.796038416,-0.374804158,-0.447110152,-1.651032262,-1.067595258,-0.691537147,-1.548184384,-0.66328175,-0.447057146,-0.915890916,-0.732522196,-0.446686855,-0.716844839,-1.331091729,-0.808332011,0.229827162,-1.587506381,0.191616078,0.091536369,-0.445357515,-0.226680055,0.115094545,-0.168961321,-0.938709365,-0.509699405
1.831049619,0.662712809,1.758549733,1.804732586,-0.388241713,0.576735944,0.943312401,1.203284303,-0.170052348,-1.77860688,1.640487037,0.477018653,2.058971435,1.568725952,0.360704285,0.593687441,0.761817985,2.56938901,1.357028436,-0.540387572,1.442263971,0.351885153,1.518896604,1.361916832,-0.638065874,0.239836012,0.546012748,1.177407885,0.013325724,-1.400556048
-0.649052227,-0.081294024,-0.67735488,-0.6447286,-0.543957017,-0.669175131,-0.779095144,-0.901715995,-1.016326585,-0.31550926,-0.659804021,-0.637459352,-0.703343979,-0.510366364,-0.507566962,-0.458345803,-0.379105992,-0.818298821,-0.530135714,-0.329886793,-0.614326794,-0.111811649,-0.655938842,-0.587123953,-0.19133286,-0.42116768,-0.599587368,-0.691839396,-0.591192312,-0.222344155
3.967796404,-0.190570028,3.972634344,5.24022977,1.268455366,0.8948409,2.901420462,2.849813062,-0.5968372,-1.069011616,8.899079091,0.469767657,9.453667543,10.66722785,2.134548805,0.125186437,1.05996885,0.368518286,3.301049455,0.257399043,2.449869305,-1.17261977,2.417638127,2.84253446,-0.795736349,-0.652518972,0.229654557,0.682978515,-2.024902201,-1.588804189
0.934353757,1.457870111,0.927239153,0.832904598,0.301456213,0.194252605,0.995996923,0.439422784,-1.837066684,-0.586033602,0.44869178,0.816002691,0.445601179,0.399923473,8.022939926,3.354437102,3.707217254,4.45260829,0.146098107,3.31249473,0.372588492,0.389306298,0.391005753,0.246623601,-0.353383071,-0.476463181,0.038880981,-0.071596768,-2.097638328,-0.872907583
0.017794379,1.050991375,0.03707837,-0.125567859,-0.123027974,0.497209705,0.284755879,0.404631521,1.544382527,0.217041277,0.055994341,1.13867199,0.330360447,-0.205251104,1.278600548,0.648969443,0.165184976,0.725065826,2.957488802,0.367751336,0.122238912,1.492416583,0.230303627,-0.12168662,1.030613325,0.963762171,0.489931068,0.952252356,2.947016196,1.032828008
-0.07584791,-0.548623316,-0.041525749,-0.215930812,0.443661971,0.896734381,0.128082146,0.182998287,1.07382487,0.9011421,-0.536838156,-0.041427524,-0.461486819,-0.387924577,-0.36002413,0.497083539,0.238397578,0.413897064,-0.139395957,0.289144223,-0.10742062,0.203827577,-0.085148696,-0.229176299,0.597019517,1.161427698,0.917493957,0.772736462,1.178720121,1.215539439
-0.634864002,-0.218470284,-0.60286616,-0.63279387,-0.194130853,0.20940046,-0.281477291,-0.450975848,0.566789875,0.048494698,-0.392596673,0.627476809,-0.385319125,-0.414962889,0.609828525,0.918120199,0.913212369,0.981131787,0.893705443,0.370396768,-0.624671818,0.231486685,-0.626774382,-0.613645099,0.356134068,0.319919152,0.040318973,-0.012265244,0.802108617,-0.016378542
-1.114426029,-0.420747142,-1.107825606,-0.948211726,-1.124867538,-0.857197881,-0.389606,-0.984699602,0.555846673,0.049911055,-0.174792033,1.278253653,-0.058886148,-0.385726341,-0.786332989,0.319511049,0.856232426,-0.176027048,0.611840541,0.30917392,-0.990885667,-0.196415977,-0.948178635,-0.837581929,-1.624820266,-0.728153048,-0.381971279,-1.200264919,-0.052944969,-0.324219619
1.609713298,0.52786157,1.552779787,1.634236448,-0.179910277,0.497209705,0.481695639,0.979073938,1.030052064,-0.989695579,1.983781768,-0.055929515,1.790900718,1.847902018,-0.078926726,0.346872848,0.085015521,0.86282283,-0.190204223,0.094516034,1.957446164,0.482045658,1.876012441,1.981914486,0.128387826,0.440043861,0.429056083,1.025275771,0.273559425,-0.077282352
1.53309688,3.064459866,1.482818006,1.614345231,-0.864631001,0.163956895,0.32238768,0.449731307,-1.399338631,-1.369279472,1.204517153,0.188791582,0.917939804,1.52915769,-0.500239778,0.053710717,-0.174044453,-0.164682353,-0.873696367,-0.581580723,2.406420205,3.210535258,2.170633006,2.80389438,0.369273275,0.987914229,0.610243047,0.728618149,-0.303480519,-0.457654331
-0.135438458,-1.425156366,-0.168280036,-0.244346835,0.007090294,-0.326265563,-0.626184591,-0.600191712,-1.647384528,0.090985432,-0.703076466,-1.419841764,-0.729557536,-0.504211301,-0.968513416,-0.476214733,-0.509298536,-0.832560723,-0.826517263,-0.400557611,-0.192249816,-1.51754511,-0.224721469,-0.306280823,-0.055561062,-0.043632879,-0.461540157,-0.51795239,-0.841727862,0.179067322
