var0,var1,var2,var3,var4,var5,var6,var7,var8,var9,var10,var11,var12,var13,var14,var15,var16,var17,var18,var19,var20,var21,var22,var23,var24,var25,var26,var27,var28,var29,var30,var31,var32,var33,var34,var35,var36,var37,var38,var39,var40,var41,var42,var43,var44,var45,var46,var47,var48,var49,var50,var51,var52,var53,var54,var55,var56,var57,var58,var59,var60,var61,var62,var63,var64,var65,var66,var67,var68,var69,var70,var71,var72,var73,var74,var75,var76,var77,var78,var79,var80,var81,var82,var83,var84,var85,var86,var87,var88,var89,var90,var91,var92,var93,var94,var95,var96,var97,var98,var99
0.257896963,-1.140893679,-1.292526545,-1.47395084,0.719502229,1.266378476,1.761106699,0.786854458,1.202597995,-0.622660837,-1.091929103,0.883963103,0.475399498,0.072614207,0.432517462,0.385254566,1.252406372,1.318819076,0.547978938,0.902933055,0.458982528,-0.442687772,0.798886971,-1.402831261,0.974135254,-1.187494795,0.21269355,-0.813193392,0.529920696,-0.053204668,-1.588895113,0.321961638,-0.731704622,-0.278888878,-0.820187727,0.825796732,-0.997523336,2.056802949,0.11213055,-1.118732376,-0.50767421,-0.277559918,2.372365963,-0.883448807,-0.152118849,-0.554289613,0.531062516,-0.54333586,-1.137635752,-0.180653577,-0.265089327,-0.678423709,-0.613002133,1.174481971,-0.255331415,-1.220759138,-0.424769432,0.118650286,-1.263652986,1.522431632,0.832467399,1.300790859,0.376501926,-1.941596912,1.435010968,-0.867128819,-0.771078484,0.120882518,1.414167103,1.088622337,0.911528665,-0.299487011,-0.366758059,0.250043916,-0.066118933,0.90598513,0.787969056,0.664757761,-2.634281776,0.180063186,-0.059974585,0.159903183,-0.72079122,-1.294684706,0.393801622,-0.396012973,0.689490226,-0.67134451,1.415854527,1.00559156,0.313629937,-0.199285105,0.893707067,0.410357526,0.24947425,0.989872963,1.427513385,-1.230241484,-1.067336205,-0.741026697
0.837562108,-0.000667492,0.427716287,-0.894073753,-0.59069398,-0.368827766,0.802347603,1.61785213,-0.770258205,1.035873025,-2.019551795,-1.224452263,-0.923733171,-1.364026478,-1.526036998,0.475855559,-0.188162932,0.403033965,0.696228669,0.310398918,0.602404115,-0.070584851,-1.148228852,1.019106849,-0.67073788,-0.920355015,-0.263183467,-0.879991655,-0.425775949,0.312973007,0.39136392,-0.990410327,-0.631476002,-1.526271202,-0.005392909,0.722046285,-0.03322664,-0.517170246,1.14271627,0.248151033,0.357026102,1.126130281,-0.132655101,1.989371941,-0.468515388,1.979989103,-1.037008402,0.479702498,-0.649217631,1.147220772,-0.44576485,0.223108028,-0.721873951,0.926281622,-0.580737782,1.784174112,-0.962307938,-1.296631752,1.082314468,-0.611959549,-0.056963595,-0.326361905,-1.25771494,-0.024074717,1.176217613,1.050872748,0.17453446,1.014117723,-0.987820384,-0.350682937,0.406828915,-0.117611019,-0.291800225,-1.288613491,-2.033770305,0.833735108,0.196866158,0.995530771,-0.486539873,-0.694317114,0.054952158,0.857249167,-0.193173915,0.738251757,-1.020456049,-0.194110153,0.020360639,1.220048653,0.141009964,1.759145658,-1.391280904,0.131505652,0.19475169,0.636217049,-0.822763714,1.625753528,-0.063096328,-1.064384754,0.014766244,-0.292827743
1.026589483,0.486622056,2.099288846,1.192996842,1.22440768,-1.29127182,0.712676149,-0.105840509,-0.51544236,0.12612452,0.832072773,0.523756398,-0.842105713,0.6974889,-0.58599037,0.277818297,-0.27402899,-0.195371589,0.773033768,-1.023203728,1.88733609,-1.734772701,-0.557824363,0.340020313,0.504023572,-0.058744457,-0.139496829,0.426573338,-0.24231804,1.329343915,0.891761708,0.771974868,-1.163031777,2.775615195,1.098502367,0.113631259,-0.124991765,0.915791968,1.012814392,-2.810713469,0.659739271,0.022412202,-1.306222469,0.838215729,2.101988345,0.53968812,1.170601984,1.746121829,-0.833882689,-1.859382598,0.700991823,-0.326604021,-1.426983744,-0.092107618,0.758903246,-0.170081817,-0.751705542,-0.1622326,0.086606916,-1.899587229,-0.194765452,-1.275402388,0.632359038,-1.43513803,0.934836277,-0.400238735,-0.547996014,0.249950957,-0.797174592,0.280057771,-0.70832159,-0.545020557,0.313340577,-1.226868715,-1.209907507,0.257727901,-0.075191468,0.214741452,0.299946719,0.106627257,0.654020283,0.088164569,-1.985140821,-1.699154016,1.803597616,-0.026748381,1.079204768,-0.347147249,-0.139266113,-0.465512682,2.562395949,0.250367569,-0.54703879,-1.618585575,2.018097565,-0.205554396,0.708021671,0.88470934,-0.452662673,0.652905616
-0.102294664,-0.297713556,-0.96657349,0.39245185,-0.536578362,0.737079215,-1.058740604,1.659352147,-0.86164358,0.177463192,0.691681582,-0.581337094,0.91734935,-1.242670629,1.490562065,0.07350845,-0.555876592,-0.275705085,0.816292901,-0.557765692,-0.801984416,-0.215007324,-1.138179214,1.772390389,-0.64799449,0.902913973,0.13435937,-0.950804481,-0.020709946,0.739185541,-0.155501575,1.090767666,1.045256678,-0.624583738,-0.925736605,1.345817321,-0.171912154,0.498455434,0.41424623,0.746627912,-1.559607772,-0.57856622,-0.331460021,-0.831636752,0.368110937,1.169413058,1.430979697,-0.363527354,0.270023564,0.466628104,0.665016123,-0.970276264,1.685998861,0.915545066,0.976900884,1.272298214,0.578307316,-0.974834246,-0.035926387,-1.631608184,0.372401101,-0.184272692,-0.038251206,1.193920691,-0.471672477,-0.238881385,-0.021138138,-1.74448048,-0.20600517,-2.605920543,-0.563393124,0.87051248,0.352230138,-0.685896376,0.106184564,-1.080275385,-0.050459001,3.155192458,1.861004202,0.10168379,0.207916007,-1.006372225,-0.768686412,0.318006874,-0.557121395,0.910033362,1.722014537,0.329064082,0.029286545,-1.706999721,0.780969245,-1.096008583,-0.425685498,0.973184553,1.055911355,-0.506089386,-0.507967584,-0.675432938,-1.221612659,-0.601447418
0.87451717,-0.454401157,-1.040457798,-0.558238825,0.231799306,0.628262597,-2.12250695,-0.061023485,0.195374629,-0.319884003,1.148886562,0.442224342,1.382612374,-0.245626592,0.979161053,1.708639195,1.279216288,-1.068842386,-0.260814522,-0.313382217,0.434222683,0.647598081,-0.799490926,0.041391744,-2.103181095,1.532601771,-0.606407175,0.076388846,-0.31967421,1.089907,-2.855412938,-0.113306032,-0.207202905,-1.637395783,0.734521879,0.494805627,0.556866649,-0.922676257,-1.220773512,0.160916169,0.075633091,-0.149315581,-0.296890383,1.648475258,0.365265795,1.952735398,1.34989537,1.646858131,-1.074096427,0.615615723,-0.398820492,-1.771903253,1.369729454,-0.308265727,-0.967484451,-0.453338174,-0.761166405,-0.637568356,-0.120657131,1.623334178,-0.727053722,1.513513045,0.81431801,0.425915304,0.681637284,0.034200917,1.157709544,0.504599489,-1.584090477,0.29833294,0.790604696,-0.276602824,0.054371559,-0.703841574,-1.324146912,-1.560975603,-1.596184323,0.747492706,-2.597594082,-0.646168152,-0.714069977,-0.29761164,-1.832899358,0.357874396,-1.277287077,1.146546215,-0.552099477,-0.097835539,-0.074073362,0.240090936,0.044274915,-0.405371579,0.364710901,0.483411552,-0.773608095,0.378852876,1.179900432,0.734140479,1.00694217,0.172626727
-0.468485828,1.697109873,-0.848869927,0.794335268,0.399331339,1.338768377,-0.669501163,-0.783034501,1.135664919,0.383689739,-1.447613546,-0.549018411,0.443585848,0.791272383,-0.627371376,-2.880575618,0.520916155,-1.197050171,-2.048563933,-2.853478381,0.758318457,0.117681354,-0.185132079,1.346215089,0.557094405,1.71248734,-1.509845944,-0.012878182,-1.606377381,-0.242559105,-0.217010361,0.526913995,-0.039017956,-0.957852984,-0.746383948,0.412311263,0.944451349,2.68613671,0.995466175,-1.065744015,-0.76323243,2.227902369,-0.222702215,0.025870591,-0.957618456,1.547399981,0.532205832,-0.792083235,-0.994775456,0.326818359,0.082039627,0.775633855,0.444985715,-0.278967411,-0.472321305,-0.181781931,-0.51394103,-0.067900054,0.123437162,-0.906751416,0.59161027,-0.371104129,-0.806463376,-0.285182963,0.197520923,0.105490053,0.352027314,0.814228418,1.341952595,0.287094265,-1.041798466,-0.25666156,-0.994662812,1.594027646,2.069128866,0.664307289,0.816513381,0.302317858,0.339448854,-1.614363036,-0.02519684,-0.906357674,0.324288394,-0.085215358,1.821761583,0.922962837,0.388363441,-0.268628425,1.690294204,-0.037248362,0.349756631,0.047008053,-0.411296157,0.056953808,-1.993529262,-1.577681944,0.291918081,1.599121691,0.395824993,-0.683558233
0.585371135,0.690406437,2.178768701,-0.267012224,-0.958913083,0.330748131,-0.799978581,1.423202718,-0.247019275,-0.608206323,-0.464732341,0.748169806,-0.10950686,-0.664535258,1.702454167,-0.804442374,0.05191882,0.675995799,-1.657288517,0.529610744,-1.1071407,0.77722234,-0.923475808,0.658582679,1.026135868,0.933679593,0.177302888,-0.207131359,-0.582288525,1.404766566,-0.676512701,-1.128996081,0.649580699,-1.466474807,0.835184387,-0.568176882,0.640730447,0.374330786,0.482843506,0.140959511,0.398053864,-0.122057076,-0.638540569,-0.960430055,-2.316903771,-0.197781516,1.61629108,0.688957514,0.206815891,-0.724695803,1.044961807,-0.195626229,1.446640322,-0.997687409,-0.671982473,-0.914822921,-1.451759384,-0.883577784,0.212417917,-0.727992247,-3.970403175,0.970330819,-1.61383323,0.609382404,-0.004450502,2.195727248,0.888108705,-0.496691564,-0.635609106,1.557805405,-1.44366767,0.204505109,-0.184442142,-0.435592162,0.421525564,0.198406609,0.412580541,0.183100091,0.392533012,0.144055772,-0.608280908,-0.006791719,-0.680490717,-0.774246179,-0.375467541,-0.15056601,0.129673547,0.911003394,-0.603978341,0.192158503,0.128263675,-0.580322365,0.085021354,1.016010415,0.196391604,0.180844041,-0.820534419,2.001024089,-0.646751911,-1.592637574
-0.803612904,-0.9370964,-1.402471563,-0.430655868,-0.060266941,0.327778093,0.893720531,0.471887999,-0.154446071,-0.240455475,0.433788635,1.319711175,0.179233466,-0.494754328,-0.939032673,-1.398642974,0.658489092,0.601651535,0.581574754,-0.092269017,1.350120951,-0.464491871,0.997955269,-0.063869685,-0.689998402,0.656243684,0.3397725,0.373676012,0.065164331,-0.057048637,2.470409325,1.081952726,0.713416051,0.845282986,-0.057049774,-0.276209643,-0.56469862,1.804081005,0.356897341,0.658251918,0.175033715,0.259648276,1.370846953,-0.265205416,-1.431377435,0.85076297,0.528342451,0.076631317,0.445892018,-0.357839706,0.058284539,-0.208275567,-0.664331718,1.178972158,-1.313369392,2.506698827,0.923884861,-1.733710134,-0.123285209,-0.20474127,0.34882789,-0.945812599,0.031295452,-0.066030345,-0.740233587,-0.880674977,0.815225248,-1.610478158,0.527024035,0.821610032,-0.200582371,0.06564393,1.016802366,-0.795363401,-0.541659426,-0.494292959,1.125579725,1.411098907,-1.472280772,1.093428326,0.863968047,1.568031525,0.428981396,-0.070541494,1.05026264,0.697363018,2.422696633,0.953200533,0.083951442,-1.194515545,-0.596351767,-1.377718014,-0.214914804,0.939924513,0.002545446,0.96892065,0.279204196,-0.37828717,0.123200611,0.460656545
0.084777037,0.989347654,0.549701052,0.066401494,-0.291495646,0.006135159,-3.087249159,0.156832217,-0.452782728,1.552214599,-0.015542165,-1.219062296,0.000136784,-1.062531239,0.518011878,0.352733756,0.938902379,-0.767515156,0.030798612,-1.354945209,0.646050803,0.488469578,0.537649986,-0.024007629,0.334289388,1.700147005,-0.373169339,0.158119435,-1.084055406,-0.861490316,0.13604417,1.002004749,-0.374365105,0.121592514,0.206352464,-0.791286067,-0.450545321,2.177229855,1.246568804,-1.369820974,-2.377341489,0.069672499,0.871790946,-0.52771507,0.933594294,0.042840394,-0.173529631,0.714583549,-0.540367857,-0.272970054,0.714429632,-0.10587954,1.77193745,0.68216414,0.663285781,-0.063999388,0.921259466,-0.262417677,0.396132856,-0.924424412,1.007200344,0.242678218,1.901097694,2.323777428,0.696183325,0.090475609,-0.923906956,0.820212028,0.263355182,0.550736617,1.725716326,-0.813393659,-0.920419424,-0.32933964,0.893138941,0.567796653,-0.95020751,0.840667273,-1.27210278,-0.824276988,-0.066550836,-0.573300058,0.938313293,0.245538827,1.64730851,-0.282949872,-0.033692154,1.20409119,-0.173984515,1.504183429,0.566592608,-2.261380358,1.231403566,0.926682574,0.97597283,-1.937726296,-0.775888673,-0.564475665,-0.848414441,1.679101387
-0.255453037,-0.402459444,-0.49799142,0.328803064,-1.541289778,1.358046881,-0.667794715,0.666128265,-1.236229603,0.62745392,0.581901838,0.403467189,-0.959970476,0.212448923,-1.128025781,-0.195744592,1.007737152,0.820423893,0.011716359,-0.956424931,0.590252293,0.013893746,-2.283625653,0.747330573,-0.105215848,1.285511284,-1.20458333,-3.115151367,0.259888498,0.262121642,-1.686645149,-1.070703067,2.971386675,-0.029970416,0.020587637,0.668872614,0.565761822,-3.219471081,-0.662142536,-1.308633469,0.414865688,-0.288102596,0.004301548,-2.048195365,-0.33687714,1.097692622,1.49934621,0.677917071,-1.330837765,1.288440463,0.768817536,-0.193461735,-2.061187487,0.942699669,-0.519159624,0.357986559,0.10937466,1.61894825,-0.021974847,-0.057067473,1.555381484,-0.638327337,0.781231798,-0.139715397,-0.9937689,0.021362892,0.603437676,1.239721192,1.509216145,-0.318644555,-0.960574937,-0.306416527,-1.159094175,-0.310397526,-0.279489701,0.742348846,-2.269845883,-0.745985849,-0.782967602,1.28154672,-1.060827582,0.219489553,-0.088912488,0.968886345,0.521511368,0.098806742,-0.482469664,-1.849091829,0.182641879,0.529621467,-1.62680759,-1.182774596,0.270495147,0.357347078,-1.003471271,-0.61269094,-2.013341425,1.407593434,-1.32834233,0.52798025
-0.323646749,0.717492555,-0.613337606,-1.999981449,-0.151924492,-0.177203354,-0.411319316,-0.167133054,0.301815122,-0.192328308,-1.190426126,0.50865,-1.930643829,-2.050732069,0.782112156,0.57070138,-0.037485531,-1.372217183,-0.72125296,-0.229210135,-1.646876899,-0.706687344,0.694461829,1.384021991,-0.500867437,0.825402471,-2.044836397,0.672315456,-0.806273084,0.277410829,-0.216130413,1.217474215,-1.061130367,-0.053251088,1.336257735,-0.816933306,0.050601538,-1.640540568,-1.977667706,0.704937426,-1.790155278,-0.22864255,0.988191725,0.707950413,-0.675348616,-1.604343756,0.541952226,1.291516035,-0.668601817,-0.794689632,-0.492913522,0.509699945,1.109090301,-1.256969262,-1.396677639,2.484423889,-0.138025275,0.319380043,-0.602938108,0.429052227,0.92649374,0.251212694,1.669439206,-0.26154288,-0.285905197,0.257935293,0.391982162,0.187806369,-1.209417672,0.315310568,-0.354436712,-0.569325033,-0.032639053,-1.050718519,-1.079879034,-2.63797113,1.711662534,0.626841907,-0.157013177,-0.64694118,-2.815760638,-0.751248539,0.762741215,0.872459431,0.566226568,0.137298762,1.446176457,-0.330034049,1.066914165,-0.395941897,-0.907602403,-0.96304132,-1.097094848,0.67490312,-0.750787074,-1.067577233,0.675865901,0.355043984,1.038553637,0.499520499
0.589479895,-0.277084636,-0.123349255,-0.138682387,-0.859082278,0.072465578,-0.085606125,0.187351382,0.121609361,0.756738469,0.812204143,-1.076381257,0.933921769,-1.200507637,0.631740001,0.684408307,-1.820468359,0.116543706,-0.478568397,-0.735785545,1.294147436,-0.625594984,-0.766915659,0.049150871,0.605414385,-0.101223324,1.116343747,0.545470481,-2.159128719,-0.53327433,-0.536226993,0.380349003,-3.005790668,-0.774121084,0.132360289,0.197049646,-0.943532966,-1.067615675,-0.697127737,2.148375294,-0.405509781,1.203187895,-0.473905476,0.846629589,0.819890114,0.935248889,0.41251931,1.326074206,0.355001279,1.747063057,-1.599177716,0.281720397,0.188088941,-0.952988574,0.615609886,-1.600388213,-0.618153562,-1.957241832,1.704817903,-0.265380236,2.153477418,0.718401424,0.430156709,-0.508264592,-1.035693793,0.557512593,-0.108322154,-1.276604895,-1.438451195,-1.011749008,1.815864394,2.232073192,0.12742639,0.054053149,-0.274099919,-0.938200896,1.33693739,2.030021307,-0.95561239,-0.039192464,-0.399583073,-0.43793932,1.237048596,-1.282425008,0.397007721,0.72775847,-0.054393663,0.88776502,0.077730502,1.224133782,-1.572211124,-0.329870307,-0.066143672,-2.631691228,-1.100615302,-0.850097246,0.923114971,-0.68298076,-0.824308484,0.792070146
2.469519388,0.520703552,0.182356868,1.194402292,2.480135843,0.950849452,0.891312527,0.07723501,-0.104978098,-0.51833494,-0.789541918,-0.701362426,-1.32196416,-0.10777445,-1.626479983,0.251825758,-0.017226798,0.170511835,-0.532936364,3.181474769,1.303393017,-1.186986609,0.274231736,-0.626082772,-1.096589467,-1.337660737,0.362944993,-0.651498274,0.937901937,0.942415128,1.436550428,-0.945179253,0.438488465,-1.642194511,-1.998009458,-0.340925169,-1.479479335,-1.361944816,0.579696435,0.985196878,0.806924576,1.081582301,1.215257112,-2.097041911,0.388534789,-0.546074298,-0.795189407,0.52195774,-1.719221861,-1.751866057,0.677459271,0.424129244,0.045250063,-0.896215215,0.77467163,0.714346611,0.126401161,-1.126483254,-0.32947779,0.763867499,1.299757164,-0.330350319,-0.238749896,-0.104604835,0.228752899,-0.57686476,-2.740677403,1.089337748,1.824516889,-0.65023309,-1.039080555,-0.124313806,-0.236759047,0.896288186,0.120141984,-0.794752927,-1.375958466,0.95681189,0.579500418,1.14991915,-0.915769621,1.857511268,-1.719139267,0.650126537,-1.88980602,-0.845743596,1.713025023,0.826253689,-0.654365452,-0.531735698,0.110218806,0.501827344,1.308265577,-0.432135759,-1.636591857,0.111847262,-0.559126895,-1.278613638,0.342939446,-0.19682821
0.594223449,-0.468694216,-0.733867734,1.612220142,0.26452315,0.717785071,-0.819098508,-1.267441532,-0.533955805,-0.166206451,-1.007525505,-0.002944397,-1.665480187,-1.135277128,0.714272603,0.668320194,-0.35916829,-0.994448454,-1.045108945,-0.342083893,0.589185149,0.877424855,-0.456503282,-1.164813366,0.187192955,-0.804739107,-0.612439668,1.3296897,0.79938323,0.132703278,-1.259883967,0.113636052,1.090965011,0.289514722,-0.830513269,0.596699333,-1.347042593,-0.800457187,-0.251407021,1.852958667,0.80284934,1.050630524,1.389076709,3.494282508,-0.001546723,1.402782973,1.07720542,0.950731433,1.728097368,-0.406889219,-0.466427322,0.252604902,-0.266006352,0.305732848,1.567745277,-0.521149839,-0.266253906,0.239938405,-0.127542832,-1.884691647,-0.639424313,0.611086068,1.378674906,-1.048701975,-1.143771527,0.051234615,-1.97728003,-0.440969067,-1.654419489,1.418267477,-0.74512277,1.67019673,0.970432946,-0.737129317,-1.015914841,-0.188980578,-0.153495521,0.40368633,-0.835434289,0.823193747,0.31266686,-0.356795424,-0.678123524,-0.204974531,-0.838162949,0.033729802,0.181780999,0.258371516,1.785485203,-0.140913464,1.047395399,0.227568336,-0.238990745,-0.097558375,-0.053673917,0.233555288,-1.088369048,-1.443831398,0.71602897,0.869445338
-0.392162347,1.327895936,1.320728518,1.665148415,0.345924341,0.669563755,1.34079361,0.392696024,-0.46557217,-0.491054874,0.185141438,-1.323848319,-0.094780141,1.045923061,-2.129877754,1.607172892,1.097141194,-0.43632387,0.547138085,0.042343445,1.173520162,0.929147015,-1.361696233,0.554382729,-0.286817263,0.130378363,-0.827861694,1.747183754,1.009012496,-0.737012298,-1.323774536,-0.480644744,0.393090025,0.730300988,0.210606355,0.906750039,0.711906577,0.758110291,-0.879179094,-0.992097342,-0.381117127,-0.02203044,-0.249902177,-1.851299432,1.601537017,-0.290663046,0.183666221,1.195343372,-2.323863292,-0.500184387,-0.353713718,-0.417152216,-0.257028987,1.437694834,0.706521808,1.010550573,0.087955336,-1.350964961,-2.025974836,-1.514528043,0.316170371,0.00234455,-0.200874951,-0.301317881,1.890920313,-0.825346601,0.823632243,-0.023400561,-0.003890128,1.217391151,1.461483539,-0.227024643,0.67878377,0.267899585,0.07254342,0.213265922,-0.741039188,-0.290794866,-0.633990933,0.984371804,-0.046378028,-1.32970087,-0.689623512,-3.086628638,-0.527863179,0.012183986,-0.048151437,1.971464665,0.528521075,0.529583086,-1.697721231,-0.345163071,-0.496985773,-0.759539151,-0.809024404,-1.835784729,-1.422152016,0.902861605,-0.117980357,-0.478249526
0.210419388,1.231455393,0.820319268,0.987424312,0.368552342,-1.292691556,-0.2141126,1.002987314,-0.014753657,0.461537156,-0.325059637,-1.054916745,-0.074537246,0.270998099,-0.603976623,-0.178543055,-0.885801846,1.143039075,-0.302151138,1.52280367,1.47169752,-0.081524238,-0.969357363,-2.085671246,-1.554667433,-1.372494443,1.334002733,0.135588476,0.368687553,-2.171432482,-1.184517067,0.786163718,0.228964758,-0.023589845,1.21502092,0.063394698,0.536429377,-0.818667082,-0.633913776,0.462044085,1.920658804,1.396153463,0.564894699,0.127249535,1.295611867,0.777429981,-2.440115395,-1.06702407,0.315444172,-1.788079926,-0.869428237,-0.788237512,-0.337592089,-0.301984943,-0.225678003,0.868995287,-0.226528521,-0.325118688,-1.276883374,0.943379949,-0.732320558,-1.036484565,0.20487059,-0.680090659,-0.537666846,0.285732542,-0.346099762,2.134784449,-0.017575412,0.63404551,-1.904219476,-0.84971211,-1.071301139,-1.043612179,0.484070262,1.053866745,0.299001978,-0.206195168,-0.685629642,1.20507957,2.111159338,0.126396487,0.988266095,0.300021296,0.675187481,-1.233495822,-0.413429502,0.391716929,1.201228945,-0.83446426,-2.102076166,-0.47395125,1.057509073,-1.551442621,-1.193337376,0.11080655,-0.199058291,0.622367007,-1.253910692,-0.30416666
-0.168651559,0.553988066,1.662132503,-0.17499023,0.098965519,0.277652031,2.285318688,-2.144059505,0.721801466,-0.156978024,0.485617965,-0.670790765,0.001066982,0.666936343,3.140901379,0.874356867,-0.797901453,-0.400310878,-0.463280414,-1.794731621,-0.383531048,0.691755451,-1.235627277,1.009890888,0.407374381,-0.712604815,-0.225841358,1.599269938,0.707273143,-0.011829267,-0.205868742,-0.020521967,-0.65820446,1.181552673,-1.126605727,1.691163957,-1.093866514,0.817691408,-0.383801841,-1.04015999,-0.490422939,0.529024202,-0.01767162,1.070647129,1.328693188,-1.199110794,-1.336511195,-1.313945582,-0.901691202,1.131717236,0.603496568,-0.630222262,-0.098801276,1.394739249,1.902110697,0.265433358,-2.636986373,0.364260106,1.065083442,0.173680437,0.689046294,0.30438834,-1.182977166,-0.793520789,-0.341670067,1.114861887,-0.755875,0.400808327,0.355392948,1.644941548,-0.025705328,-1.746107117,0.537438104,2.032966563,0.783407616,-0.789736241,-1.13779995,-0.979550996,2.022965195,-0.293456262,-0.611484172,-0.171874355,-0.279404221,1.470395275,-1.028318708,1.196528851,0.219816996,1.200745551,1.591746482,0.07881953,-0.320734043,0.070071569,-0.089986213,-1.623972112,1.588717789,0.19987453,-1.303253077,-2.047882896,-2.403504266,0.746966781
-2.08405383,2.008093008,0.188774077,0.429535387,-0.034293782,-0.643286901,-0.204672346,-1.646060092,2.319589551,-1.277815945,-0.977997804,-0.446864666,1.360131886,-0.018837186,-1.180771304,1.324572606,0.720743173,0.562099118,0.721835226,2.484450495,2.126770076,-0.65698337,1.667794952,0.352816153,0.418708258,-1.701031223,-0.255453912,-0.781273359,0.80031192,1.017299964,-2.077800249,-0.11870522,1.156740438,-0.639479205,-0.394444731,0.598295085,-0.534779996,0.525482178,0.092883824,0.022967532,-1.575967321,-0.808313063,0.584364186,-0.685833192,1.108883395,2.328236394,0.698217908,1.439725394,0.69178488,-0.522975903,0.239586751,1.98147712,-0.598136017,-1.056099179,-1.044081035,-0.243199212,-0.969834127,1.756056701,0.328433689,0.892734955,-0.353260108,-1.08585111,-1.254633585,-0.814204269,0.298263127,0.554339077,0.52089627,-1.416206769,0.055752238,-1.082065941,0.412425883,0.493438981,-1.15041137,0.868940163,2.423501097,0.850894069,-0.212100017,-0.301917605,-0.251920954,-0.744190368,0.299790243,-1.167856586,-1.866467474,0.181702261,-0.031506906,-0.61865431,-1.237961059,0.28632091,-1.122776431,-0.147487612,1.835696078,0.633917969,-1.413474803,-1.244688275,0.161035305,-1.40682785,-2.187583209,0.560079859,0.367280222,0.440028074
-0.207275455,0.715627027,0.383673438,0.374386122,-0.257730654,-1.121234932,-1.108325912,0.65362655,0.056402305,-0.180711909,-0.421314989,-0.307555966,1.114995429,-0.363005446,-1.285039789,0.809407875,-0.179323585,0.054946542,1.625859382,0.018130571,0.234540316,-1.124640617,-0.179134192,0.576370632,-1.638098916,0.252134236,0.022831478,0.061997365,1.006154795,0.303657818,1.542699932,-1.085722565,0.061372072,0.245873082,-0.007934839,-0.673172566,0.511850928,1.474268057,-0.514390819,-0.915717002,-1.134393441,-0.854370926,0.189253417,-2.10780947,0.377808591,0.626753724,-1.912901238,-0.993448094,0.061204495,-0.128315798,0.562353826,-0.217908921,1.144414338,-0.335823622,-0.897690331,-1.14537213,0.781019116,0.093665341,0.75640038,0.547590044,-2.103197723,-1.085744705,-0.977810132,-0.726797717,-0.436608755,1.046775767,1.076045962,-0.298865794,-0.191439235,-0.747353642,0.103681282,0.216175815,0.68553207,0.700218845,-2.256400377,-0.147521553,1.345922308,-0.431358792,1.134480987,-0.271746008,0.222634464,-1.166259094,-1.0688452,0.665317414,0.796756833,0.000562095,-1.180707549,0.041147678,1.248437799,1.755897796,-0.322438757,-1.593530162,0.881197444,-0.253200459,0.967520899,0.234848215,-1.008357228,0.084480999,1.400258777,-0.135456451
0.058033076,-1.054413157,0.985895035,2.310436005,0.008530177,0.587794669,0.056534646,-0.763726344,-1.788347435,-0.748544695,-1.307564066,1.76478403,-0.066167237,-0.373510232,0.931141539,-1.072352484,-0.719807,0.091631155,1.039145154,0.551491272,0.193761124,0.069700519,0.441905877,0.173548883,-1.112099643,0.0924592,-1.182435729,0.101287376,-0.488008751,2.439756985,-0.004297137,-1.494454818,-0.238712261,-1.056881235,-1.519224953,-0.794728595,-0.427385618,0.789342002,-1.145210672,1.664475708,-1.338246473,2.279810603,1.693796242,0.117233001,-1.613388732,-0.072170257,-0.411591987,-1.283918333,0.269082941,-0.81522112,-0.684868836,-0.281754958,-0.648176647,2.070577369,-0.464489571,0.459001122,0.187031663,0.420330116,0.546572208,0.805761649,0.221291796,0.181666135,0.056652953,-0.08247806,-0.90692564,-0.042371011,0.183370256,0.35059536,0.233795478,-0.254120415,-0.040931189,-0.541924635,0.227855062,-0.314120368,0.247120586,1.018716221,-0.762542318,0.670458511,-0.002801379,2.148959255,-0.166978681,0.695624773,0.055871425,-1.355406529,-0.553075797,0.885498329,-0.355896389,-2.215859385,-0.111188042,-1.111810008,0.142560167,1.501316607,0.807557721,1.545988966,-0.566057213,-0.185621038,-1.178123139,-0.660110111,-0.938136524,-1.246186684
0.483562694,1.64507852,-0.55242431,-1.504134396,0.88156195,-1.284055065,-0.446357607,-0.309551583,-0.032908776,0.647798724,-0.659106149,-0.275109209,0.036333161,0.114094686,0.144795575,0.499064166,0.829264374,0.416265644,0.456106291,-1.576769338,-0.003951655,0.451069368,0.771212924,-0.70938282,-0.740744587,-0.54739277,0.469873598,1.041993031,-0.415960984,0.859274743,0.162201553,-0.220478606,-0.324485334,1.352870103,-2.018561905,1.573147909,1.25199187,0.480393444,-1.138754041,-1.47839507,-0.542391611,0.607609878,-0.007873665,-1.038474972,1.054339189,1.666609446,-0.241122803,0.077967086,-1.501390457,-0.401914147,0.553061873,0.288427705,-0.58265673,-0.288759359,-0.378778902,-0.308187264,0.466646446,-1.925345875,0.03033925,0.294319351,-0.629620266,-0.472224994,-0.431168159,-0.406357877,-0.028692417,0.152717696,-2.000519125,0.584864723,-0.229589277,2.006939803,-1.162661309,-0.856394527,-0.251053088,0.316980716,-1.90210008,-0.831637817,0.547459878,-0.974392388,1.371786322,-0.425072168,-0.847239374,0.609321818,1.662584588,0.369831815,1.161148245,1.710462928,-0.863512128,0.932947319,-1.685449824,0.422823663,-0.068036135,1.204269682,1.225879622,0.586279943,0.310472451,0.460125167,-0.011629496,-0.035329723,1.540694743,1.50731288
